paper_id,title,year,citation_count,references
W2087484885,"G*Power 3: A flexible statistical power analysis program for the social, behavioral, and biomedical sciences",2007,62046,"['W73962157', 'W289652020', 'W563452231', 'W565007506', 'W1491317234', 'W1506609358', 'W1559370560', 'W1877483164', 'W1905464277', 'W1928755576', 'W1964100346', 'W1965078957', 'W1971797174', 'W1974215045', 'W1976429900', 'W1983234933', 'W1986344245', 'W1994476810', 'W1999766075', 'W2004643188', 'W2008294697', 'W2011363763', 'W2011427590', 'W2015393217', 'W2019726579', 'W2021142183', 'W2030791091', 'W2035208319', 'W2037124948', 'W2037756771', 'W2045997031', 'W2055289312', 'W2062303587', 'W2062489520', 'W2064930532', 'W2065532278', 'W2067813945', 'W2069523442', 'W2069855582', 'W2069863414', 'W2080465551', 'W2084489557', 'W2087228724', 'W2091909568', 'W2092866176', 'W2095378814', 'W2099207046', 'W2100455528', 'W2102402140', 'W2107031757', 'W2115177130', 'W2116318753', 'W2122633654', 'W2136484281', 'W2142953275', 'W2147941957', 'W2148831373', 'W2150290224', 'W2151286374', 'W2169670677', 'W2184740792', 'W2287266812', 'W2323344932', 'W2520479620', 'W2531521348', 'W2559577701', 'W2559833915', 'W2606425428', 'W2607005133', 'W2614688691', 'W2615426847', 'W2800745276', 'W2801040323', 'W2895467231', 'W2986932733', 'W4205318552', 'W4230937804', 'W4233905448', 'W4234193670', 'W4242776281', 'W4243824705', 'W4244709929', 'W4246828054', 'W4248217844', 'W4249988659', 'W4252987433', 'W4285719527', 'W4300718545', 'W4300870773', 'W6639220557', 'W6799743788', 'W7030344000']"
W2103441770,Fast and accurate short read alignment with Burrows–Wheeler transform,2009,61769,"['W1603784832', 'W1972770363', 'W2015292449', 'W2017808314', 'W2055666215', 'W2072193858', 'W2091273836', 'W2096760403', 'W2097862362', 'W2101286050', 'W2106808791', 'W2108234281', 'W2108235229', 'W2111858824', 'W2112113834', 'W2121762798', 'W2124985265', 'W2128591967', 'W2128964206', 'W2129713651', 'W2132341951', 'W2136145671', 'W2139760555', 'W2142619120', 'W2143124024', 'W2153527981', 'W2158322625', 'W2158714788', 'W2161488606', 'W2168303240', 'W2170899819', 'W6636094830', 'W6683030939', 'W6683504902']"
W2125435699,Measuring inconsistency in meta-analyses,2003,61713,"['W2036740', 'W78341925', 'W1523272844', 'W1554783366', 'W1562190372', 'W1605423339', 'W1731719050', 'W1812598206', 'W1930246251', 'W1939358643', 'W1999580315', 'W2002288054', 'W2044053804', 'W2068053765', 'W2075937340', 'W2081040380', 'W2081320515', 'W2084254640', 'W2126930838', 'W2132966541', 'W2139000771', 'W2160323354', 'W2164586769', 'W2315123323', 'W2320350515', 'W2921082412', 'W4285719527']"
W2108598243,ImageNet: A large-scale hierarchical image database,2009,60633,"['W128019999', 'W1521539493', 'W1528789833', 'W1576445103', 'W1739260168', 'W1782590233', 'W1851597118', 'W1997011019', 'W2009606665', 'W2038721957', 'W2106097867', 'W2110764733', 'W2115733720', 'W2128017662', 'W2134135198', 'W2141282920', 'W2145607950', 'W2146719366', 'W2149489787', 'W2151103935', 'W2158535772', 'W2166742463', 'W2172191903', 'W2186094539', 'W3035258717', 'W4392159830', 'W6605172141', 'W6625122095', 'W6631412525', 'W6634343353', 'W6637774275', 'W6681704240', 'W6686583229']"
W2097706568,The neighbor-joining method: a new method for reconstructing phylogenetic trees.,1987,60292,"['W93588716', 'W1525734744', 'W1968248848', 'W2005471817', 'W2031126546', 'W2041076979', 'W2060858410', 'W2075357518', 'W2078650268', 'W2088481129', 'W2090709028', 'W2118942683', 'W2166802878', 'W2298922749', 'W2324133927', 'W2760713421']"
W1987258130,Evaluating Structural Equation Models with Unobservable Variables and Measurement Error,1981,60227,"['W1967304040', 'W1983353224', 'W1983799715', 'W1990967863', 'W1992231362', 'W2002240385', 'W2002429615', 'W2005423324', 'W2008159408', 'W2011058027', 'W2012691952', 'W2024509488', 'W2025341678', 'W2030741364', 'W2032678625', 'W2064660410', 'W2068700945', 'W2078361854', 'W2083918828', 'W2085512328', 'W2091130898', 'W2116958223', 'W2124634097', 'W2147844420', 'W2149608872', 'W2158971894', 'W2315698671', 'W2317858760', 'W2318314868']"
W2170551349,Fast gapped-read alignment with Bowtie 2,2012,59734,"['W1988929438', 'W2011411346', 'W2093931624', 'W2097341408', 'W2103441770', 'W2108234281', 'W2119180969', 'W2119279650', 'W2124985265', 'W2129504003', 'W2141458291', 'W2171777347', 'W2885727518', 'W4247053599']"
W2298230951,Official Methods of Analysis of,1980,59546,[]
W2112796928,Gradient-based learning applied to document recognition,1998,57035,"['W19621276', 'W28586472', 'W66978610', 'W85412639', 'W98859974', 'W103129759', 'W146900863', 'W169539560', 'W183625566', 'W324611197', 'W413857758', 'W811578723', 'W1530666108', 'W1544211475', 'W1547224907', 'W1553004968', 'W1575881144', 'W1597009674', 'W1625762979', 'W1654022110', 'W1667072054', 'W1676820704', 'W1761621746', 'W1836880760', 'W1877570817', 'W1919233617', 'W1975113431', 'W1991133427', 'W1992774725', 'W1994065256', 'W1994530392', 'W1998255116', 'W1999497791', 'W2006544565', 'W2007857129', 'W2010315761', 'W2010581677', 'W2030781528', 'W2035526030', 'W2041460909', 'W2042492924', 'W2046485094', 'W2047121664', 'W2053176763', 'W2055075080', 'W2056695679', 'W2056763477', 'W2057200159', 'W2057619148', 'W2060604179', 'W2063541597', 'W2087347434', 'W2090614046', 'W2091987367', 'W2093717447', 'W2095757522', 'W2095891604', 'W2097316030', 'W2099070536', 'W2100921332', 'W2103496339', 'W2104867159', 'W2107878631', 'W2112957975', 'W2113292028', 'W2115240329', 'W2116360511', 'W2117671523', 'W2119113516', 'W2124351082', 'W2125529971', 'W2125838338', 'W2126514931', 'W2128652941', 'W2131877510', 'W2132131403', 'W2132793646', 'W2132904398', 'W2134267682', 'W2134429390', 'W2135936685', 'W2137291015', 'W2137440383', 'W2140005396', 'W2140539590', 'W2141207507', 'W2144354855', 'W2144405074', 'W2147800946', 'W2148099973', 'W2148295954', 'W2148603752', 'W2149814369', 'W2151871503', 'W2154579312', 'W2156909104', 'W2158670134', 'W2161523118', 'W2162794177', 'W2165668746', 'W2165959773', 'W2166559794', 'W2168263526', 'W2170599822', 'W2170837066', 'W2171590421', 'W2346626577', 'W2432517183', 'W2565808444', 'W2566703758', 'W2598912124', 'W2606748186', 'W2609716011', 'W2728988083', 'W2766736793', 'W2798500587', 'W3004732066', 'W3016210511', 'W3017143921', 'W3022861191', 'W3101571078', 'W3139633029', 'W3207021134', 'W4206670532', 'W4212774754', 'W4301028212', 'W6601183909', 'W6602736415', 'W6603414532', 'W6604275113', 'W6635935089', 'W6637187546', 'W6678720029', 'W6682751323', 'W6776675433']"
W2130410032,Gene set enrichment analysis: A knowledge-based approach for interpreting genome-wide expression profiles,2005,55488,"['W1970156673', 'W1971578865', 'W1988078905', 'W1996309079', 'W2000771269', 'W2014620140', 'W2017752436', 'W2022869269', 'W2027670788', 'W2049481764', 'W2059150168', 'W2073576377', 'W2085442947', 'W2088430282', 'W2097413644', 'W2108819945', 'W2111476798', 'W2115226431', 'W2115438237', 'W2123066359', 'W2123106337', 'W2124704116', 'W2130494035', 'W2131989143', 'W2140405507', 'W2143897224', 'W2145025818', 'W2150178760', 'W2150382709', 'W2151763757', 'W2155063211', 'W2160111599', 'W2164895949', 'W2167228936', 'W2317540788', 'W2323402454', 'W2325343629', 'W3014600732', 'W3016230452', 'W4246697467', 'W4247420482', 'W6632957151']"
W2151103935,Distinctive Image Features from Scale-Invariant Keypoints,2004,54773,"['W19720318', 'W22745672', 'W1539520144', 'W1541642243', 'W1558156353', 'W1560959218', 'W1676552347', 'W1681491849', 'W1949116567', 'W1976595761', 'W2005433550', 'W2011891945', 'W2012778485', 'W2022735534', 'W2024668293', 'W2027089475', 'W2033819227', 'W2034501924', 'W2042243448', 'W2056313036', 'W2071866949', 'W2085207288', 'W2096077837', 'W2096600681', 'W2096680898', 'W2103497972', 'W2104241941', 'W2106002764', 'W2109863423', 'W2110826265', 'W2111308925', 'W2124087378', 'W2124386111', 'W2124404372', 'W2143539328', 'W2145713909', 'W2147237076', 'W2149646227', 'W2149814923', 'W2154422044', 'W2160835070', 'W2162601563', 'W2165497495', 'W2169351022', 'W2427881153', 'W6600769931', 'W6632249784', 'W6633571484', 'W6653745841', 'W6676598158']"
W2169456326,STAR: ultrafast universal RNA-seq aligner,2012,54667,"['W1984783889', 'W1988929438', 'W1991330646', 'W2021819115', 'W2041257508', 'W2095685450', 'W2096173343', 'W2096441981', 'W2096465161', 'W2097065948', 'W2097337885', 'W2107282968', 'W2120293208', 'W2122789575', 'W2124514674', 'W2126144698', 'W2134924833', 'W2136145671', 'W2144938907', 'W2152331922', 'W2158874082', 'W2162396524', 'W2166810745', 'W4293196852', 'W6842402754']"
W2133665775,Image quality assessment: from error visibility to structural similarity,2004,54598,"['W4354222', 'W26020760', 'W42232744', 'W49968550', 'W109907426', 'W1482387879', 'W1527289589', 'W1543242897', 'W1601034129', 'W1719723801', 'W1964215855', 'W1965279034', 'W1992588279', 'W2001896471', 'W2015937190', 'W2017175959', 'W2019206873', 'W2029826041', 'W2052033414', 'W2053442087', 'W2053691921', 'W2054873008', 'W2059214109', 'W2067398582', 'W2073929572', 'W2074158441', 'W2080648818', 'W2084112876', 'W2101349782', 'W2103232506', 'W2107790757', 'W2108657140', 'W2115838129', 'W2118217749', 'W2122130551', 'W2123566137', 'W2124731682', 'W2132873551', 'W2139282590', 'W2140277155', 'W2142036176', 'W2142276208', 'W2143330717', 'W2145792107', 'W2150499856', 'W2153777140', 'W2158564760', 'W2159269332', 'W2159676406', 'W2162899047', 'W2168078737', 'W2168265015', 'W2243015210', 'W2912116903', 'W4242605957', 'W4302366751', 'W6601096477', 'W6604474918', 'W6631959848']"
W2135943618,Mind in Society: The Development of Higher Psychological Processes,1978,53850,[]
W2159675211,Cytoscape: A Software Environment for Integrated Models of Biomolecular Interaction Networks,2003,53146,"['W1575714113', 'W1597538863', 'W1660272337', 'W1964287788', 'W1968963326', 'W2001969264', 'W2008669517', 'W2016237935', 'W2040890820', 'W2057885377', 'W2102664288', 'W2109278577', 'W2111208057', 'W2112811019', 'W2113024448', 'W2113654464', 'W2118268969', 'W2123280311', 'W2126602684', 'W2127073167', 'W2131067724', 'W2135187880', 'W2140000393', 'W2140115103', 'W2146312020', 'W2150926065', 'W2165011536', 'W2166416963', 'W2169929748', 'W2170788736', 'W2171458571', 'W2183798833', 'W3022981850', 'W4246066782', 'W4252706339']"
W639708223,Faster R-CNN: Towards Real-Time Object Detection with Region Proposal Networks,2016,52949,"['W7746136', 'W639708223', 'W809122546', 'W854541894', 'W1536680647', 'W1594098193', 'W1665214252', 'W1686810756', 'W1790312427', 'W1832500336', 'W1849277567', 'W1861492603', 'W1903029394', 'W1923115158', 'W1958328135', 'W1991367009', 'W2031489346', 'W2046382188', 'W2066624635', 'W2068730032', 'W2088049833', 'W2097117768', 'W2102605133', 'W2104446196', 'W2117287331', 'W2117539524', 'W2130306094', 'W2147800946', 'W2155893237', 'W2168356304', 'W2174407577', 'W2179352600', 'W2194775991', 'W2206858481', 'W2216125271', 'W2229637417', 'W2255499165', 'W2618530766', 'W2952009708', 'W2962835968', 'W2963542991', 'W2963690996', 'W2963758027', 'W4246193833', 'W4309299128', 'W6622964371', 'W6623517193', 'W6629368666', 'W6635419406', 'W6637373629', 'W6638313749', 'W6677374587', 'W6679349572', 'W6684191040', 'W6685275435', 'W6687483927', 'W6688789216', 'W6689579922', 'W6691503852', 'W6691918414']"
W2163815564,The Rat Brain in Stereotaxic Coordinates,1982,52252,[]
W1968834637,Colorimetric Method for Determination of Sugars and Related Substances,1956,51247,"['W26737565', 'W105569214', 'W132873224', 'W1512986288', 'W1562322062', 'W1968004330', 'W1969241203', 'W1970104803', 'W1977294825', 'W1982816498', 'W1983093958', 'W1985160558', 'W1985247710', 'W1998244419', 'W1998926818', 'W1999881597', 'W2004431960', 'W2006382396', 'W2014302440', 'W2036191024', 'W2038138527', 'W2040357427', 'W2041400666', 'W2048036627', 'W2058256529', 'W2059800873', 'W2074008179', 'W2080655980', 'W2087015715', 'W2099139884', 'W2105549055', 'W2148588123', 'W2161821099', 'W2313403791', 'W2318192201', 'W2329323483', 'W2332925975', 'W2395079662', 'W3022032037']"
W2135046866,Regression Shrinkage and Selection Via the Lasso,1996,50764,"['W129423020', 'W191129667', 'W291003596', 'W1594031697', 'W1995945562', 'W2007069447', 'W2033872649', 'W2054640142', 'W2075665712', 'W2079775628', 'W2102201073', 'W2106706098', 'W2111814036', 'W2117897510', 'W2158940042', 'W2162041430', 'W2294690908', 'W2333836441', 'W2418785680', 'W2797583072', 'W3085162807', 'W3106889297', 'W4249303080', 'W6667125519', 'W6697419950']"
W2093274439,Research electronic data capture (REDCap)—A metadata-driven methodology and workflow process for providing translational research informatics support,2008,50130,"['W1977170040', 'W2002970802', 'W2077057017', 'W2131485750', 'W2411784622', 'W4238391351']"
W2142635246,A new look at the statistical model identification,1974,49978,"['W1861937314', 'W1974344680', 'W1978091100', 'W1978228017', 'W1998386497', 'W2006345955', 'W2011077222', 'W2013448945', 'W2019650255', 'W2030536645', 'W2049889081', 'W2058815839', 'W2061317273', 'W2070681743', 'W2079356438', 'W2090769493', 'W2099756352', 'W2110429782', 'W2119730958', 'W2123838014', 'W2125796582', 'W2133169306', 'W2143082178', 'W2147562646', 'W2150813288', 'W2156064084', 'W2317912355', 'W2321000076', 'W2800702870', 'W2801815080', 'W2897129259', 'W2903887236', 'W2904223427', 'W2904673549', 'W2904746077', 'W2905454757', 'W2905464233', 'W2947000318', 'W3015420945', 'W3015894552', 'W3152223742', 'W4242688646', 'W4243797702', 'W4244477943', 'W4246048519', 'W4246686683', 'W4253477454', 'W4255783720', 'W4285719527', 'W4300176876', 'W6665272994', 'W6675074827']"
W2964121744,,2021,49964,[]
W2049633694,Maximum Likelihood from Incomplete Data Via the <i>EM</i> Algorithm,1977,49291,"['W38009143', 'W98826895', 'W188593771', 'W1506602547', 'W1534467920', 'W1575431606', 'W1966502880', 'W1973488670', 'W1975165783', 'W1976194443', 'W1976611840', 'W1982585616', 'W1992036957', 'W2000084758', 'W2003229031', 'W2003803494', 'W2004499537', 'W2010653905', 'W2015065474', 'W2018956877', 'W2021051796', 'W2024385229', 'W2029031299', 'W2030741364', 'W2034806381', 'W2045947390', 'W2046033161', 'W2046220244', 'W2047311632', 'W2052827106', 'W2053565514', 'W2074673068', 'W2074960943', 'W2077574412', 'W2077788215', 'W2082022582', 'W2083475405', 'W2083652222', 'W2086699924', 'W2093232920', 'W2095917182', 'W2097581696', 'W2100358124', 'W2106667515', 'W2109956008', 'W2115881827', 'W2118570622', 'W2121493622', 'W2144578442', 'W2149257209', 'W2153890685', 'W2157048381', 'W2167631877', 'W2169082384', 'W2318405211', 'W2319861256', 'W2324542619', 'W2327022120', 'W2329346596', 'W2330622735', 'W2332826504', 'W2333269907', 'W2334452549', 'W2403035479', 'W2537683017', 'W2550084403', 'W2795495912', 'W2795713670', 'W2796796975', 'W2797347654', 'W2799557164', 'W2800047181', 'W2898920993', 'W2904521336', 'W2904928210', 'W2946730417', 'W4233782578', 'W4238253035', 'W4300923455', 'W4300936066', 'W6604030440', 'W6607674834', 'W6630272163', 'W6645882880']"
W3023540311,"Genetic algorithms in search, optimization, and machine learning",1989,49283,[]
W2152207030,MEGA6: Molecular Evolutionary Genetics Analysis Version 6.0,2013,47711,"['W1487781539', 'W1969102846', 'W1992566665', 'W2016518608', 'W2021496725', 'W2045391589', 'W2096230176', 'W2097403532', 'W2108764069', 'W2121552166', 'W2132632499', 'W2140803428', 'W2146396346', 'W2156434383', 'W2160502554', 'W2164789250', 'W3012079654', 'W3217097258', 'W4236079519', 'W6674423240']"
W2015795623,STATISTICAL METHODS FOR ASSESSING AGREEMENT BETWEEN TWO METHODS OF CLINICAL MEASUREMENT,1986,47181,"['W2043276332', 'W2109316327', 'W2119095059', 'W2132970644', 'W2133750711', 'W2170261376', 'W2764728888']"
W2912565176,Fuzzy sets,1996,47132,[]
W2132629607,UCSF Chimera—A visualization system for exploratory research and analysis,2004,47131,"['W1550517035', 'W1592950931', 'W1664954303', 'W1892292145', 'W1966323820', 'W1985953075', 'W1987822482', 'W1992532276', 'W1995017064', 'W2000338094', 'W2001641653', 'W2009155849', 'W2021534482', 'W2022820623', 'W2032402250', 'W2033783923', 'W2044082153', 'W2048316372', 'W2048982317', 'W2056036737', 'W2064809160', 'W2082040139', 'W2085277871', 'W2089729405', 'W2095724872', 'W2095807033', 'W2098640082', 'W2101830823', 'W2103815459', 'W2106315897', 'W2113403117', 'W2117492729', 'W2127648442', 'W2130479394', 'W2131736388', 'W2155480785', 'W2171962405', 'W4240921265', 'W4293003482']"
W2160378127,MAFFT Multiple Sequence Alignment Software Version 7: Improvements in Performance and Usability,2013,46836,"['W118013854', 'W255996521', 'W1527979595', 'W1775447850', 'W1969153299', 'W1981584745', 'W1988512789', 'W2017519756', 'W2033900229', 'W2036780345', 'W2051151530', 'W2062355909', 'W2068083406', 'W2082658158', 'W2090748603', 'W2094031081', 'W2100945839', 'W2102502076', 'W2103130355', 'W2106882534', 'W2112422063', 'W2113799994', 'W2118711492', 'W2119362018', 'W2120772351', 'W2125230147', 'W2126319852', 'W2127122014', 'W2127322768', 'W2127520112', 'W2127774996', 'W2130060890', 'W2130625618', 'W2132902214', 'W2141380436', 'W2141747524', 'W2141885858', 'W2142056356', 'W2143210482', 'W2143270724', 'W2154099008', 'W2155066423', 'W2155744824', 'W2157552136', 'W2160488448', 'W2161299051', 'W2162758337', 'W2431006159', 'W4320301318']"
W2152195021,Particle swarm optimization,2002,46778,"['W1497256448', 'W1594358512', 'W1659842140', 'W1943122965', 'W1986051627', 'W2001619934', 'W2150312211', 'W2166843422', 'W2247485652', 'W2332626551', 'W2996256129', 'W4234406933', 'W6646829571', 'W6772483583']"
W2126105956,A fast and elitist multiobjective genetic algorithm: NSGA-II,2002,46579,"['W146839677', 'W225560312', 'W1248696213', 'W1479771599', 'W1504943474', 'W1532399581', 'W1558919105', 'W1572960541', 'W1595498733', 'W1606791384', 'W1607104331', 'W1612556207', 'W1905847227', 'W1957430778', 'W2056605897', 'W2109880321', 'W2116661285', 'W2118745618', 'W2125899728', 'W2135864487', 'W2140066605', 'W2145479420', 'W2152551290', 'W2155019998', 'W2161055009', 'W2261054240', 'W6606151798', 'W6608886761', 'W6628249391', 'W6634239536', 'W6636219764', 'W6636658889', 'W6680838134']"
W2097117768,Going deeper with convolutions,2015,46336,"['W104184427', 'W388277973', 'W1709548961', 'W1849277567', 'W1904365287', 'W2068730032', 'W2069277577', 'W2086161653', 'W2102605133', 'W2112796928', 'W2113325037', 'W2122283107', 'W2129305389', 'W2130306094', 'W2143915663', 'W2144982973', 'W2147800946', 'W2163605009', 'W2168231600', 'W2963542991', 'W2963911037', 'W6604254268', 'W6629368666', 'W6637616945', 'W6638444622', 'W6639204139', 'W6640036494', 'W6676698716', 'W6679349572', 'W6680949076', 'W6684191040', 'W6684859321']"
W2132926880,MUSCLE: multiple sequence alignment with high accuracy and high throughput,2004,45970,"['W1966190762', 'W1966521833', 'W1969153299', 'W1974758710', 'W1977922844', 'W1996681309', 'W2002638840', 'W2006290495', 'W2045391589', 'W2062233253', 'W2062693912', 'W2078138505', 'W2085277871', 'W2097386339', 'W2097706568', 'W2097818324', 'W2101418959', 'W2102424043', 'W2105118494', 'W2106241755', 'W2106882534', 'W2109607376', 'W2112162865', 'W2122665495', 'W2126332379', 'W2127774996', 'W2128613007', 'W2133312664', 'W2135326109', 'W2141411672', 'W2144362290', 'W2145358391', 'W2147285856', 'W2148311769', 'W2149758239', 'W2152326664', 'W2155237411', 'W2155479906', 'W2158714788', 'W2163860567', 'W2169459078', 'W2169870335', 'W2187406058', 'W2316508456', 'W4231445346', 'W4241727697']"
W2295598076,XGBoost,2016,45449,"['W866281365', 'W1558918611', 'W1678356000', 'W1987356990', 'W2008183828', 'W2024046085', 'W2070493638', 'W2076618162', 'W2108214384', 'W2112452856', 'W2120391124', 'W2125816831', 'W2149591630', 'W2911964244', 'W2997591727', 'W3001645704', 'W6600465285', 'W6614148910', 'W6677385034', 'W6703949738', 'W6747597888']"
