paper_id,title,year,citation_count,reference_count,references
https://openalex.org/W2752782242,Squeeze-and-Excitation Networks,2018,27300,121,"['https://openalex.org/W139960808', 'https://openalex.org/W581956982', 'https://openalex.org/W603908379', 'https://openalex.org/W639708223', 'https://openalex.org/W1026270304', 'https://openalex.org/W1514535095', 'https://openalex.org/W1568165162', 'https://openalex.org/W1581066146', 'https://openalex.org/W1665214252', 'https://openalex.org/W1677182931', 'https://openalex.org/W1686810756', 'https://openalex.org/W1836465849', 'https://openalex.org/W1861492603', 'https://openalex.org/W1903029394', 'https://openalex.org/W1966385142', 'https://openalex.org/W1996901117', 'https://openalex.org/W2064675550', 'https://openalex.org/W2097018403', 'https://openalex.org/W2097117768', 'https://openalex.org/W2097998348', 'https://openalex.org/W2111935653', 'https://openalex.org/W2113325037', 'https://openalex.org/W2115441154', 'https://openalex.org/W2117539524', 'https://openalex.org/W2128272608', 'https://openalex.org/W2130325614', 'https://openalex.org/W2141399712', 'https://openalex.org/W2144764737', 'https://openalex.org/W2147527908', 'https://openalex.org/W2149933564', 'https://openalex.org/W2163605009', 'https://openalex.org/W2172010943', 'https://openalex.org/W2183341477', 'https://openalex.org/W2194775991', 'https://openalex.org/W2221625691', 'https://openalex.org/W2274287116', 'https://openalex.org/W2288122362', 'https://openalex.org/W2302255633', 'https://openalex.org/W2307770531', 'https://openalex.org/W2331143823', 'https://openalex.org/W2339172597', 'https://openalex.org/W2400429454', 'https://openalex.org/W2531409750', 'https://openalex.org/W2549139847', 'https://openalex.org/W2550553598', 'https://openalex.org/W2551572271', 'https://openalex.org/W2553303224', 'https://openalex.org/W2556833785', 'https://openalex.org/W2594529350', 'https://openalex.org/W2610817424', 'https://openalex.org/W2612445135', 'https://openalex.org/W2613718673', 'https://openalex.org/W2619184049', 'https://openalex.org/W2706729717', 'https://openalex.org/W2724359148', 'https://openalex.org/W2732026016', 'https://openalex.org/W2746314669', 'https://openalex.org/W2782417188', 'https://openalex.org/W2785430118', 'https://openalex.org/W2804047946', 'https://openalex.org/W2806970737', 'https://openalex.org/W2884585870', 'https://openalex.org/W2950178297', 'https://openalex.org/W2950621961', 'https://openalex.org/W2951104886', 'https://openalex.org/W2951527505', 'https://openalex.org/W2952746495', 'https://openalex.org/W2962737770', 'https://openalex.org/W2962746461', 'https://openalex.org/W2962835968', 'https://openalex.org/W2962970253', 'https://openalex.org/W2962971773', 'https://openalex.org/W2963125010', 'https://openalex.org/W2963137684', 'https://openalex.org/W2963374479', 'https://openalex.org/W2963403868', 'https://openalex.org/W2963420658', 'https://openalex.org/W2963446712', 'https://openalex.org/W2963495494', 'https://openalex.org/W2963504571', 'https://openalex.org/W2963703197', 'https://openalex.org/W2963778169', 'https://openalex.org/W2963821229', 'https://openalex.org/W2963911037', 'https://openalex.org/W2963918968', 'https://openalex.org/W2963984455', 'https://openalex.org/W2964081403', 'https://openalex.org/W2964081807', 'https://openalex.org/W2964099383', 'https://openalex.org/W2964137095', 'https://openalex.org/W2964166828', 'https://openalex.org/W2964294659', 'https://openalex.org/W2964331719', 'https://openalex.org/W2964350391', 'https://openalex.org/W3118608800', 'https://openalex.org/W4232730838', 'https://openalex.org/W4297775537', 'https://openalex.org/W4299518610', 'https://openalex.org/W6618372016', 'https://openalex.org/W6620707391', 'https://openalex.org/W6626481562', 'https://openalex.org/W6630875275', 'https://openalex.org/W6637242042', 'https://openalex.org/W6637373629', 'https://openalex.org/W6638667902', 'https://openalex.org/W6639102338', 'https://openalex.org/W6649495467', 'https://openalex.org/W6674642818', 'https://openalex.org/W6680834391', 'https://openalex.org/W6682132143', 'https://openalex.org/W6682137061', 'https://openalex.org/W6684191040', 'https://openalex.org/W6685176027', 'https://openalex.org/W6694260854', 'https://openalex.org/W6697925102', 'https://openalex.org/W6698183232', 'https://openalex.org/W6703720303', 'https://openalex.org/W6704241340', 'https://openalex.org/W6729956949', 'https://openalex.org/W6740164494', 'https://openalex.org/W6740934225']"
https://openalex.org/W2129995310,Principles of Fluorescence Spectroscopy,1999,26984,0,[]
https://openalex.org/W1880262756,Latent dirichlet allocation,2003,26942,28,"['https://openalex.org/W15201044', 'https://openalex.org/W41216786', 'https://openalex.org/W125892352', 'https://openalex.org/W190008395', 'https://openalex.org/W202303397', 'https://openalex.org/W1508165687', 'https://openalex.org/W1516111018', 'https://openalex.org/W1746680969', 'https://openalex.org/W1956559956', 'https://openalex.org/W1967465043', 'https://openalex.org/W1983249544', 'https://openalex.org/W1983607152', 'https://openalex.org/W2020842694', 'https://openalex.org/W2026065824', 'https://openalex.org/W2045656233', 'https://openalex.org/W2063392856', 'https://openalex.org/W2097089247', 'https://openalex.org/W2097129520', 'https://openalex.org/W2104924585', 'https://openalex.org/W2107743791', 'https://openalex.org/W2126163471', 'https://openalex.org/W2127042504', 'https://openalex.org/W2134115626', 'https://openalex.org/W2147152072', 'https://openalex.org/W2158866759', 'https://openalex.org/W2168016523', 'https://openalex.org/W2172085063', 'https://openalex.org/W2801179766']"
https://openalex.org/W1989314580,Statistical principles in experimental design.,1962,26930,78,"['https://openalex.org/W1501741731', 'https://openalex.org/W1515242458', 'https://openalex.org/W1968550648', 'https://openalex.org/W1971354147', 'https://openalex.org/W1973852622', 'https://openalex.org/W1976545661', 'https://openalex.org/W1980057416', 'https://openalex.org/W1980641820', 'https://openalex.org/W1981736701', 'https://openalex.org/W1983123196', 'https://openalex.org/W1983413504', 'https://openalex.org/W1986834500', 'https://openalex.org/W1988026982', 'https://openalex.org/W1991855563', 'https://openalex.org/W1993997683', 'https://openalex.org/W1994484293', 'https://openalex.org/W1998736417', 'https://openalex.org/W2005838406', 'https://openalex.org/W2007474067', 'https://openalex.org/W2007853429', 'https://openalex.org/W2009649869', 'https://openalex.org/W2010878583', 'https://openalex.org/W2012757283', 'https://openalex.org/W2020730234', 'https://openalex.org/W2020737422', 'https://openalex.org/W2021142183', 'https://openalex.org/W2023528331', 'https://openalex.org/W2027706689', 'https://openalex.org/W2028957520', 'https://openalex.org/W2029092549', 'https://openalex.org/W2038254436', 'https://openalex.org/W2042275053', 'https://openalex.org/W2043458918', 'https://openalex.org/W2045041062', 'https://openalex.org/W2048382686', 'https://openalex.org/W2054106733', 'https://openalex.org/W2059523379', 'https://openalex.org/W2062526841', 'https://openalex.org/W2062691653', 'https://openalex.org/W2062989416', 'https://openalex.org/W2063730763', 'https://openalex.org/W2071552265', 'https://openalex.org/W2071609452', 'https://openalex.org/W2073212603', 'https://openalex.org/W2076731491', 'https://openalex.org/W2078646765', 'https://openalex.org/W2080487516', 'https://openalex.org/W2082971569', 'https://openalex.org/W2084581379', 'https://openalex.org/W2088415664', 'https://openalex.org/W2088668655', 'https://openalex.org/W2089114331', 'https://openalex.org/W2092713296', 'https://openalex.org/W2097455818', 'https://openalex.org/W2140101900', 'https://openalex.org/W2157134953', 'https://openalex.org/W2159132687', 'https://openalex.org/W2164395189', 'https://openalex.org/W2171465810', 'https://openalex.org/W2314185483', 'https://openalex.org/W2314631972', 'https://openalex.org/W2316342488', 'https://openalex.org/W2317782077', 'https://openalex.org/W2318475177', 'https://openalex.org/W2318819695', 'https://openalex.org/W2320093983', 'https://openalex.org/W2323952406', 'https://openalex.org/W2324309783', 'https://openalex.org/W2324761579', 'https://openalex.org/W2329760068', 'https://openalex.org/W2331112192', 'https://openalex.org/W2331516041', 'https://openalex.org/W2332863137', 'https://openalex.org/W2333574983', 'https://openalex.org/W2413573154', 'https://openalex.org/W2504976773', 'https://openalex.org/W2587072524', 'https://openalex.org/W2587253664']"
https://openalex.org/W2148603752,Statistical Learning Theory,1999,26915,1,['https://openalex.org/W2156909104']
https://openalex.org/W4214717370,Reinforcement Learning: An Introduction,1998,26810,0,[]
https://openalex.org/W2111647009,IQ-TREE: A Fast and Effective Stochastic Algorithm for Estimating Maximum-Likelihood Phylogenies,2014,26669,36,"['https://openalex.org/W1498708571', 'https://openalex.org/W1514875444', 'https://openalex.org/W1555986815', 'https://openalex.org/W1983102293', 'https://openalex.org/W1994223535', 'https://openalex.org/W1996835973', 'https://openalex.org/W2005746024', 'https://openalex.org/W2028942402', 'https://openalex.org/W2032476979', 'https://openalex.org/W2048132103', 'https://openalex.org/W2062018285', 'https://openalex.org/W2074237174', 'https://openalex.org/W2090493969', 'https://openalex.org/W2097506564', 'https://openalex.org/W2102424972', 'https://openalex.org/W2103088017', 'https://openalex.org/W2103513093', 'https://openalex.org/W2103546861', 'https://openalex.org/W2111211467', 'https://openalex.org/W2119428521', 'https://openalex.org/W2124790653', 'https://openalex.org/W2127836105', 'https://openalex.org/W2148294135', 'https://openalex.org/W2156644391', 'https://openalex.org/W2159593893', 'https://openalex.org/W2163892779', 'https://openalex.org/W2164789250', 'https://openalex.org/W2168696662', 'https://openalex.org/W3217097258', 'https://openalex.org/W4233815609', 'https://openalex.org/W4247437795', 'https://openalex.org/W4254512069', 'https://openalex.org/W4254717640', 'https://openalex.org/W4256451422', 'https://openalex.org/W4285719527', 'https://openalex.org/W6681941509']"
https://openalex.org/W2120902911,SPAdes: A New Genome Assembly Algorithm and Its Applications to Single-Cell Sequencing,2012,26572,43,"['https://openalex.org/W30658801', 'https://openalex.org/W1598134722', 'https://openalex.org/W1966822396', 'https://openalex.org/W1968762427', 'https://openalex.org/W1980873478', 'https://openalex.org/W1983341248', 'https://openalex.org/W1984984201', 'https://openalex.org/W1997985233', 'https://openalex.org/W2021494226', 'https://openalex.org/W2022910024', 'https://openalex.org/W2022986961', 'https://openalex.org/W2032518018', 'https://openalex.org/W2043019166', 'https://openalex.org/W2052236073', 'https://openalex.org/W2064073012', 'https://openalex.org/W2083215220', 'https://openalex.org/W2090647436', 'https://openalex.org/W2095340238', 'https://openalex.org/W2097529842', 'https://openalex.org/W2099570444', 'https://openalex.org/W2099809434', 'https://openalex.org/W2113287691', 'https://openalex.org/W2114907886', 'https://openalex.org/W2121016876', 'https://openalex.org/W2122812051', 'https://openalex.org/W2128227827', 'https://openalex.org/W2131180151', 'https://openalex.org/W2133956160', 'https://openalex.org/W2135947999', 'https://openalex.org/W2136651963', 'https://openalex.org/W2142749416', 'https://openalex.org/W2145061105', 'https://openalex.org/W2145336165', 'https://openalex.org/W2149770991', 'https://openalex.org/W2151017710', 'https://openalex.org/W2158088874', 'https://openalex.org/W2160265768', 'https://openalex.org/W2160969485', 'https://openalex.org/W2161223218', 'https://openalex.org/W2161546116', 'https://openalex.org/W2165349669', 'https://openalex.org/W2755067208', 'https://openalex.org/W2895878640']"
https://openalex.org/W2114570899,Analyzing real-time PCR data by the comparative CT method,2008,26287,23,"['https://openalex.org/W170190512', 'https://openalex.org/W1889231840', 'https://openalex.org/W1964143773', 'https://openalex.org/W2002771652', 'https://openalex.org/W2043705964', 'https://openalex.org/W2054777324', 'https://openalex.org/W2060845111', 'https://openalex.org/W2067410483', 'https://openalex.org/W2093682616', 'https://openalex.org/W2102618044', 'https://openalex.org/W2105882193', 'https://openalex.org/W2107277218', 'https://openalex.org/W2108244474', 'https://openalex.org/W2122910249', 'https://openalex.org/W2126846935', 'https://openalex.org/W2134343377', 'https://openalex.org/W2137257434', 'https://openalex.org/W2137659385', 'https://openalex.org/W2145879504', 'https://openalex.org/W2148515049', 'https://openalex.org/W2150926065', 'https://openalex.org/W2153534897', 'https://openalex.org/W2161222316']"
https://openalex.org/W2121745948,The ERA‐Interim reanalysis: configuration and performance of the data assimilation system,2011,26233,112,"['https://openalex.org/W101833322', 'https://openalex.org/W182057951', 'https://openalex.org/W222904768', 'https://openalex.org/W602724992', 'https://openalex.org/W936013661', 'https://openalex.org/W1525646248', 'https://openalex.org/W1543410778', 'https://openalex.org/W1559460077', 'https://openalex.org/W1964490911', 'https://openalex.org/W1966692830', 'https://openalex.org/W1967385161', 'https://openalex.org/W1971782344', 'https://openalex.org/W1974038018', 'https://openalex.org/W1979249420', 'https://openalex.org/W1979735728', 'https://openalex.org/W1983232468', 'https://openalex.org/W1983553245', 'https://openalex.org/W1986936229', 'https://openalex.org/W1987006878', 'https://openalex.org/W1987244274', 'https://openalex.org/W1987461785', 'https://openalex.org/W1988329483', 'https://openalex.org/W1989133091', 'https://openalex.org/W1992652001', 'https://openalex.org/W1993717846', 'https://openalex.org/W1997819019', 'https://openalex.org/W2001249873', 'https://openalex.org/W2003362896', 'https://openalex.org/W2004656500', 'https://openalex.org/W2006586144', 'https://openalex.org/W2012796394', 'https://openalex.org/W2013381321', 'https://openalex.org/W2022236038', 'https://openalex.org/W2022548072', 'https://openalex.org/W2030319994', 'https://openalex.org/W2030836967', 'https://openalex.org/W2035631747', 'https://openalex.org/W2038142310', 'https://openalex.org/W2043058880', 'https://openalex.org/W2050198538', 'https://openalex.org/W2051313984', 'https://openalex.org/W2051416171', 'https://openalex.org/W2052626216', 'https://openalex.org/W2061155870', 'https://openalex.org/W2064346739', 'https://openalex.org/W2069705567', 'https://openalex.org/W2070214966', 'https://openalex.org/W2071641450', 'https://openalex.org/W2072864886', 'https://openalex.org/W2079201204', 'https://openalex.org/W2080475879', 'https://openalex.org/W2083806365', 'https://openalex.org/W2084154199', 'https://openalex.org/W2084571691', 'https://openalex.org/W2085320675', 'https://openalex.org/W2088460293', 'https://openalex.org/W2088637415', 'https://openalex.org/W2090249381', 'https://openalex.org/W2097230269', 'https://openalex.org/W2097348883', 'https://openalex.org/W2099469370', 'https://openalex.org/W2100681014', 'https://openalex.org/W2104355414', 'https://openalex.org/W2104551033', 'https://openalex.org/W2107317960', 'https://openalex.org/W2108812349', 'https://openalex.org/W2109979560', 'https://openalex.org/W2112429580', 'https://openalex.org/W2115552240', 'https://openalex.org/W2117758688', 'https://openalex.org/W2119114054', 'https://openalex.org/W2122345135', 'https://openalex.org/W2127559745', 'https://openalex.org/W2129345620', 'https://openalex.org/W2129522971', 'https://openalex.org/W2133984221', 'https://openalex.org/W2135622818', 'https://openalex.org/W2139004160', 'https://openalex.org/W2139594765', 'https://openalex.org/W2139737873', 'https://openalex.org/W2141748334', 'https://openalex.org/W2143284481', 'https://openalex.org/W2145910073', 'https://openalex.org/W2148409992', 'https://openalex.org/W2151687183', 'https://openalex.org/W2159573353', 'https://openalex.org/W2159765473', 'https://openalex.org/W2160900363', 'https://openalex.org/W2163678598', 'https://openalex.org/W2165242200', 'https://openalex.org/W2166717914', 'https://openalex.org/W2167051621', 'https://openalex.org/W2168973566', 'https://openalex.org/W2173251738', 'https://openalex.org/W2173390049', 'https://openalex.org/W2175403719', 'https://openalex.org/W2175464797', 'https://openalex.org/W2176050019', 'https://openalex.org/W2180983034', 'https://openalex.org/W2480055812', 'https://openalex.org/W2595048683', 'https://openalex.org/W2607023199', 'https://openalex.org/W2788429074', 'https://openalex.org/W2798455746', 'https://openalex.org/W4233742572', 'https://openalex.org/W4237927540', 'https://openalex.org/W4238625365', 'https://openalex.org/W4252141316', 'https://openalex.org/W4298335371', 'https://openalex.org/W6907303836', 'https://openalex.org/W6907352301', 'https://openalex.org/W6926374149']"
